Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1633782964,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1633782965,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1633782966,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1633782967,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1633782968,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1633782969,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1633782970,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1633782972,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1633782973,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1633782974,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1633782975,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1633782976,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1633782977,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1633782978,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1633782979,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1633782980,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1633782981,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1633782982,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1633782983,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1633782984,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1633782985,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1633782986,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1633782987,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1633782988,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1633782989,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1633782990,2,GET,/site/home.html,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,2,0,81.26145300047938,233.82123299961677,81.26145300047938,386.38101299875416,669.0
1633782990,2,,Aggregated,0.000000,0.000000,390,390,390,390,390,390,390,390,390,390,390,2,0,81.26145300047938,233.82123299961677,81.26145300047938,386.38101299875416,669.0
1633782991,3,GET,/img/favicon.ico,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,2,0,900.0,987.5458530004835,899.7235589922639,1075.368147008703,90811.0
1633782991,3,GET,/site/home.html,0.000000,0.000000,100,100,100,100,100,100,100,100,100,100,100,3,0,100.0,190.6745989981573,81.26145300047938,386.38101299875416,669.0
1633782991,3,,Aggregated,0.000000,0.000000,390,900,900,1100,1100,1100,1100,1100,1100,1100,1100,5,0,390.0,509.4231005990878,81.26145300047938,1075.368147008703,36725.8
1633782992,4,GET,/img/favicon.ico,0.000000,0.000000,900,900,900,900,900,900,900,900,900,900,900,3,0,900.0,959.9287739983993,899.7235589922639,1075.368147008703,90861.33333333333
1633782992,4,GET,/img/logo_fiuba.png,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,2,0,799.117123009637,798.0722825086559,797.0274420076748,799.117123009637,91332.0
1633782992,4,GET,/site/home.html,0.000000,0.000000,100,100,100,100,100,100,100,100,100,100,100,3,0,100.0,190.6745989981573,81.26145300047938,386.38101299875416,669.0
1633782992,4,GET,/visits.js,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,713.9502439968055,713.9502439968055,713.9502439968055,713.9502439968055,90748.0
1633782992,4,,Aggregated,0.000000,0.000000,800,800,900,900,1100,1100,1100,1100,1100,1100,1100,9,0,800.0,640.2116586670875,81.26145300047938,1075.368147008703,60889.22222222222
1633782993,5,GET,/api/visits/home,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,222.14877900842112,222.14877900842112,222.14877900842112,222.14877900842112,1.0
1633782993,5,POST,/api/visits/home,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,2,0,290.0,314.1460834958707,289.65257199888583,338.63959499285556,2.0
1633782993,5,GET,/img/favicon.ico,0.000000,0.000000,900,900,900,900,900,900,900,900,900,900,900,3,0,900.0,959.9287739983993,899.7235589922639,1075.368147008703,90861.33333333333
1633782993,5,GET,/img/logo_fiuba.png,0.000000,0.000000,900,900,900,900,900,900,900,900,900,900,900,3,0,800.0,830.7569543394493,797.0274420076748,896.126298001036,91522.66666666667
1633782993,5,GET,/site/home.html,1.000000,0.000000,100,100,310,310,310,310,310,310,310,310,310,5,0,100.0,194.4499265984632,81.26145300047938,386.38101299875416,669.0
1633782993,5,GET,/visits.js,0.000000,0.000000,790,790,790,790,790,790,790,790,790,790,790,2,0,713.9502439968055,751.1540804989636,713.9502439968055,788.3579170011217,90797.0
1633782993,5,,Aggregated,1.000000,0.000000,710,800,900,900,900,1100,1100,1100,1100,1100,1100,16,0,390.0,543.565995312747,81.26145300047938,1075.368147008703,45756.0
1633782994,6,GET,/api/visits/home,0.000000,0.000000,310,310,310,310,310,310,310,310,310,310,310,3,0,222.14877900842112,253.59063167221998,222.14877900842112,314.2820670036599,1.0
1633782994,6,POST,/api/visits/home,0.000000,0.000000,240,240,240,240,240,240,240,240,240,240,240,3,0,290.0,290.19240232689,242.28503998892847,338.63959499285556,2.0
1633782994,6,GET,/img/favicon.ico,0.666667,0.000000,920,920,930,930,930,930,930,930,930,930,930,5,0,920.0,946.1420679988805,899.7235589922639,1075.368147008703,90817.2
1633782994,6,GET,/img/logo_fiuba.png,0.000000,0.000000,900,900,900,900,900,900,900,900,900,900,900,4,0,800.0,809.2130795048433,744.5814550010255,896.126298001036,91341.0
1633782994,6,GET,/site/home.html,1.000000,0.000000,100,100,310,310,310,310,310,310,310,310,310,6,0,94,171.79167283029528,58.50040398945566,386.38101299875416,669.0
1633782994,6,GET,/visits.js,0.000000,0.000000,790,790,790,790,790,790,790,790,790,790,790,3,0,760.0,752.5200023325548,713.9502439968055,788.3579170011217,90774.66666666667
1633782994,6,,Aggregated,1.666667,0.000000,710,790,900,900,920,930,1100,1100,1100,1100,1100,24,0,390.0,536.9675751662726,58.50040398945566,1075.368147008703,45658.208333333336
1633782995,7,GET,/api/visits/home,0.000000,0.000000,310,310,310,310,310,310,310,310,310,310,310,3,0,222.14877900842112,253.59063167221998,222.14877900842112,314.2820670036599,1.0
1633782995,7,POST,/api/visits/home,0.000000,0.000000,240,240,240,240,240,240,240,240,240,240,240,4,0,240.0,276.0246714933601,233.52147899277043,338.63959499285556,2.0
1633782995,7,GET,/img/favicon.ico,0.750000,0.000000,920,920,930,930,930,930,930,930,930,930,930,6,0,900.0,933.0496731660484,867.5876990018878,1075.368147008703,90820.0
1633782995,7,GET,/img/logo_fiuba.png,0.500000,0.000000,850,850,900,900,900,900,900,900,900,900,900,5,0,800.0,816.6363666037796,744.5814550010255,896.126298001036,91201.2
1633782995,7,GET,/site/home.html,0.750000,0.000000,94,100,100,310,310,310,310,310,310,310,310,7,0,94,158.65625485561654,58.50040398945566,386.38101299875416,669.0
1633782995,7,GET,/visits.js,0.250000,0.000000,790,790,820,820,820,820,820,820,820,820,820,4,0,760.0,769.9675787480373,713.9502439968055,822.3103079944849,90706.5
1633782995,7,,Aggregated,2.250000,0.000000,710,800,850,900,920,930,1100,1100,1100,1100,1100,29,0,710.0,542.6487776547157,58.50040398945566,1075.368147008703,47187.793103448275
1633782996,8,GET,/api/visits/home,0.200000,0.000000,220,220,310,310,310,310,310,310,310,310,310,4,0,221.68101600254886,245.6132277548022,221.68101600254886,314.2820670036599,1.0
1633782996,8,POST,/api/visits/home,0.400000,0.000000,240,240,480,480,480,480,480,480,480,480,480,5,0,290.0,317.2046239924384,233.52147899277043,481.92443398875184,2.0
1633782996,8,GET,/img/favicon.ico,0.600000,0.000000,920,930,930,930,930,930,930,930,930,930,930,7,0,920.0,933.1616291435369,867.5876990018878,1075.368147008703,90814.57142857143
1633782996,8,GET,/img/logo_fiuba.png,0.600000,0.000000,850,850,900,900,900,900,900,900,900,900,900,6,0,800.0,810.8398520028762,744.5814550010255,896.126298001036,91124.0
1633782996,8,GET,/site/about.html,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,188.17337599466555,188.17337599466555,188.17337599466555,188.17337599466555,844.0
1633782996,8,GET,/site/home.html,1.000000,0.000000,94,94,100,100,310,310,310,310,310,310,310,8,0,81,145.62598274824268,54.414077996625565,386.38101299875416,669.0
1633782996,8,GET,/visits.js,0.400000,0.000000,790,790,820,820,820,820,820,820,820,820,820,5,0,770.0,770.6298835983034,713.9502439968055,822.3103079944849,90720.8
1633782996,8,,Aggregated,3.200000,0.000000,710,790,850,870,920,930,1100,1100,1100,1100,1100,36,0,480.0,532.5549223048761,54.414077996625565,1075.368147008703,45618.333333333336
1633782997,9,GET,/api/visits/home,0.500000,0.000000,230,230,310,310,310,310,310,310,310,310,310,5,0,221.68101600254886,242.72589280153625,221.68101600254886,314.2820670036599,1.0
1633782997,9,POST,/api/visits/home,0.500000,0.000000,370,370,480,480,480,480,480,480,480,480,480,6,0,290.0,325.56288866180694,233.52147899277043,481.92443398875184,2.0
1633782997,9,GET,/img/favicon.ico,0.833333,0.000000,900,920,930,930,930,930,930,930,930,930,930,10,0,900.0,909.3396662996383,834.5207309903344,1075.368147008703,90807.4
1633782997,9,GET,/img/logo_fiuba.png,0.666667,0.000000,820,850,850,900,900,900,900,900,900,900,900,7,0,800.0,811.4353021457126,744.5814550010255,896.126298001036,91091.42857142857
1633782997,9,GET,/site/about.html,0.000000,0.000000,25,25,25,25,25,25,25,25,25,25,25,2,0,25.094933997024782,106.63415499584517,25.094933997024782,188.17337599466555,844.0
1633782997,9,GET,/site/home.html,1.000000,0.000000,94,99,100,100,310,310,310,310,310,310,310,9,0,94,140.44041221980783,54.414077996625565,386.38101299875416,669.0
1633782997,9,GET,/visits.js,0.500000,0.000000,790,820,820,970,970,970,970,970,970,970,970,6,0,770.0,803.1645764979961,713.9502439968055,965.8380409964593,90891.5
1633782997,9,,Aggregated,4.000000,0.000000,710,800,850,870,920,930,1100,1100,1100,1100,1100,45,0,710.0,538.5926678433963,25.094933997024782,1075.368147008703,46639.75555555556
1633782998,10,GET,/api/visits/home,0.500000,0.000000,230,300,300,310,310,310,310,310,310,310,310,6,0,221.68101600254886,252.21348050157152,221.68101600254886,314.2820670036599,1.0
1633782998,10,POST,/api/visits/home,0.625000,0.000000,370,430,430,480,480,480,480,480,480,480,480,7,0,340.0,340.2928021387197,233.52147899277043,481.92443398875184,2.0
1633782998,10,GET,/img/favicon.ico,0.875000,0.000000,900,920,930,930,1100,1100,1100,1100,1100,1100,1100,11,0,900.0,923.0890204542612,834.5207309903344,1075.368147008703,90810.0
1633782998,10,GET,/img/logo_fiuba.png,0.750000,0.000000,850,900,990,990,1100,1100,1100,1100,1100,1100,1100,10,0,800.0,860.8359923018725,744.5814550010255,1146.807003999129,91027.8
1633782998,10,GET,/site/about.html,0.125000,0.000000,25,25,25,25,25,25,25,25,25,25,25,2,0,25.094933997024782,106.63415499584517,25.094933997024782,188.17337599466555,844.0
1633782998,10,GET,/site/home.html,1.000000,0.000000,94,99,100,100,310,310,310,310,310,310,310,10,0,81,132.86783779767575,54.414077996625565,386.38101299875416,669.0
1633782998,10,GET,/site/jobs.html,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,442.45563200092874,442.45563200092874,442.45563200092874,442.45563200092874,697.0
1633782998,10,GET,/visits.js,0.625000,0.000000,820,820,880,880,970,970,970,970,970,970,970,7,0,790.0,814.197077141476,713.9502439968055,965.8380409964593,90859.28571428571
1633782998,10,,Aggregated,4.500000,0.000000,740,820,870,900,930,1100,1100,1100,1100,1100,1100,54,0,710.0,561.8787315917735,25.094933997024782,1146.807003999129,47301.81481481482
1633782999,11,GET,/api/visits/about,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,301.25486000906676,301.25486000906676,301.25486000906676,301.25486000906676,1.0
1633782999,11,POST,/api/visits/about,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,278.2363809965318,278.2363809965318,278.2363809965318,278.2363809965318,2.0
1633782999,11,GET,/api/visits/home,0.555556,0.000000,300,300,310,310,310,310,310,310,310,310,310,7,0,230.0,260.34510814393536,221.68101600254886,314.2820670036599,1.0
1633782999,11,POST,/api/visits/home,0.666667,0.000000,370,430,430,480,480,480,480,480,480,480,480,7,0,340.0,340.2928021387197,233.52147899277043,481.92443398875184,2.0
1633782999,11,GET,/img/favicon.ico,1.111111,0.000000,900,930,930,930,940,1100,1100,1100,1100,1100,1100,13,0,900.0,917.9313889225551,834.5207309903344,1075.368147008703,90814.15384615384
1633782999,11,GET,/img/logo_fiuba.png,0.777778,0.000000,850,860,900,990,1100,1100,1100,1100,1100,1100,1100,12,0,800.0,850.8864552519905,744.1818210063502,1146.807003999129,90989.0
1633782999,11,GET,/site/about.html,0.222222,0.000000,220,220,220,220,220,220,220,220,220,220,220,3,0,190.0,146.03874832876804,25.094933997024782,224.84793499461375,844.0
1633782999,11,GET,/site/home.html,1.000000,0.000000,80,94,99,100,310,310,310,310,310,310,310,11,0,81,126.94942254297943,54.414077996625565,386.38101299875416,669.0
1633782999,11,GET,/site/jobs.html,0.000000,0.000000,440,440,440,440,440,440,440,440,440,440,440,1,0,442.45563200092874,442.45563200092874,442.45563200092874,442.45563200092874,697.0
1633782999,11,GET,/visits.js,0.666667,0.000000,860,880,970,1000,1200,1200,1200,1200,1200,1200,1200,10,0,820.0,879.8081373985042,713.9502439968055,1189.7319270065054,91034.3
1633782999,11,,Aggregated,5.000000,0.000000,760,840,870,900,970,1100,1100,1200,1200,1200,1200,66,0,740.0,575.7999853173687,25.094933997024782,1189.7319270065054,48384.954545454544
1633783000,12,GET,/api/visits/about,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,2,0,270.0,283.78395700565306,266.31305400223937,301.25486000906676,1.0
1633783000,12,POST,/api/visits/about,0.000000,0.000000,290,290,290,290,290,290,290,290,290,290,290,2,0,280.0,283.7022750027245,278.2363809965318,289.1681690089172,2.0
1633783000,12,GET,/api/visits/home,0.600000,0.000000,300,300,310,310,310,310,310,310,310,310,310,7,0,230.0,260.34510814393536,221.68101600254886,314.2820670036599,1.0
1633783000,12,POST,/api/visits/home,0.600000,0.000000,370,430,430,480,480,480,480,480,480,480,480,7,0,340.0,340.2928021387197,233.52147899277043,481.92443398875184,2.0
1633783000,12,GET,/img/favicon.ico,1.000000,0.000000,900,930,930,940,970,1100,1100,1100,1100,1100,1100,16,0,900.0,906.0253229999944,797.7735659951577,1075.368147008703,90811.125
1633783000,12,GET,/img/logo_fiuba.png,1.000000,0.000000,850,860,990,990,1000,1100,1100,1100,1100,1100,1100,14,0,800.0,859.2548312881263,744.1818210063502,1146.807003999129,91111.92857142857
1633783000,12,GET,/site/about.html,0.200000,0.000000,26,26,220,220,220,220,220,220,220,220,220,4,0,26,116.12026699731359,25.094933997024782,224.84793499461375,844.0
1633783000,12,GET,/site/home.html,1.000000,0.000000,89,94,99,100,310,310,310,310,310,310,310,12,0,81,123.82250791415572,54.414077996625565,386.38101299875416,669.0
1633783000,12,GET,/site/jobs.html,0.100000,0.000000,440,440,440,440,440,440,440,440,440,440,440,1,0,442.45563200092874,442.45563200092874,442.45563200092874,442.45563200092874,697.0
1633783000,12,GET,/visits.js,0.700000,0.000000,860,880,970,970,1000,1200,1200,1200,1200,1200,1200,12,0,830.0,873.874591915713,713.9502439968055,1189.7319270065054,90991.41666666667
