insertId,labels.execution_id,logName,receiveTimestamp,resource.labels.function_name,resource.labels.project_id,resource.labels.region,resource.type,textPayload,timestamp,trace
000000-18072f89-946d-4752-a93a-22ee44e7cbde,o06i7tanh7gt,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T23:37:40.688138242Z,api,taller3-pcuneo,us-central1,cloud_function,api 10861859 about GET,2021-10-10T23:37:28.881Z,projects/taller3-pcuneo/traces/ccb2242ada00550e9c281db9ca67c615
000000-2e712086-1b1f-4d34-9f49-46c1a95bff44,o06i0pmd5rhk,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T23:37:40.688138242Z,api,taller3-pcuneo,us-central1,cloud_function,api 87417162 home GET,2021-10-10T23:37:28.861Z,projects/taller3-pcuneo/traces/742a79f8971c8b8f6f20d5d66f7f13df
000000-612b3549-8476-49ea-acbf-6dc32ce5fc3e,o06iqy1fe6yu,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T23:37:40.688138242Z,api,taller3-pcuneo,us-central1,cloud_function,api 78060593 about POST,2021-10-10T23:37:28.764Z,projects/taller3-pcuneo/traces/babf880424087c943d381eaf534a656d
000000-dc0e68f8-e904-4f12-a1b6-0aeaa1c10d76,o06i8tjc1hc3,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T23:37:40.688138242Z,api,taller3-pcuneo,us-central1,cloud_function,api 94894571 about GET,2021-10-10T23:37:28.676Z,projects/taller3-pcuneo/traces/c51415bb728168a366439d1075f71ab4
000000-49f4f0eb-41be-4400-b312-a3c9ff2e9791,o06iro0uythh,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T23:37:40.688138242Z,api,taller3-pcuneo,us-central1,cloud_function,api 98561801 about POST,2021-10-10T23:37:28.569Z,projects/taller3-pcuneo/traces/d8c9be9c748b597416f6a936687961e7
000000-f6457c0f-7c05-4616-a6b2-fadb12d973f8,o06iw35t0ofo,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T23:37:40.688138242Z,api,taller3-pcuneo,us-central1,cloud_function,api 84530002 home GET,2021-10-10T23:37:28.462Z,projects/taller3-pcuneo/traces/1fda8ec591b543d7fc5fe8be185c795f
000000-a6c80fba-114f-487f-9fa4-d3b01bf01012,o06incstd0kf,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T23:37:40.688138242Z,api,taller3-pcuneo,us-central1,cloud_function,api 26561784 home POST,2021-10-10T23:37:28.301Z,projects/taller3-pcuneo/traces/2447db95df731c7540b306c277affeca
000000-cb7a0707-deb9-47bc-a55d-bfa55bc96de5,o06ii2fzbsdg,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T23:37:40.688138242Z,api,taller3-pcuneo,us-central1,cloud_function,api 20829670 about POST,2021-10-10T23:37:28.202Z,projects/taller3-pcuneo/traces/72e38bee3d1ceaef15cf9504c913b335
000000-ed52e183-76fb-407b-9f18-e84381bee35a,o06ishlqc2cj,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T23:37:40.688138242Z,api,taller3-pcuneo,us-central1,cloud_function,api 97727900 home POST,2021-10-10T23:37:28.174Z,projects/taller3-pcuneo/traces/f8ae8d049f03087a7eafd07e685ea1cb
000000-b45b5ed1-cbc6-45c4-9a0c-c11280235ba9,o06iu3du174q,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T23:37:40.688138242Z,api,taller3-pcuneo,us-central1,cloud_function,api 80002016 home GET,2021-10-10T23:37:28.060Z,projects/taller3-pcuneo/traces/5d3f8e12176940b0807cb1267a484346
000000-8251b990-60d0-4f6d-ad18-6d2482417b8c,o06iwfjn05ap,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T23:37:40.688138242Z,api,taller3-pcuneo,us-central1,cloud_function,api 103743269 offices POST,2021-10-10T23:37:27.973Z,projects/taller3-pcuneo/traces/d74ba9aa9278f98f8fa07055217334fa
000000-da331141-bf05-43b5-a3ed-eeac8550d2e1,o06ivcfaanqe,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T23:37:40.688138242Z,api,taller3-pcuneo,us-central1,cloud_function,api 68602181 offices GET,2021-10-10T23:37:27.860Z,projects/taller3-pcuneo/traces/5cb5cffd12a519cd10f0da3a21847387
000000-4452e4e4-fa52-42cf-bb95-3fdaffb65075,o06i7hsk7vui,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T23:37:40.688138242Z,api,taller3-pcuneo,us-central1,cloud_function,api 76179734 about GET,2021-10-10T23:37:27.784Z,projects/taller3-pcuneo/traces/6c4c91e7ccc01c4cacfc13e0f86e243b
000000-89892678-fbc6-49a2-826b-983f4395f3a4,o06ivgn1sgba,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T23:37:40.688138242Z,api,taller3-pcuneo,us-central1,cloud_function,api 39329592 about POST,2021-10-10T23:37:27.701Z,projects/taller3-pcuneo/traces/f736b1d95a9a36f08483a2c0c28ce273
000000-637da591-6180-4087-bb4a-efa0c35a0140,o06if3qj0c8z,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T23:37:40.688138242Z,api,taller3-pcuneo,us-central1,cloud_function,api 16027877 about GET,2021-10-10T23:37:27.577Z,projects/taller3-pcuneo/traces/8d9f07eb29e619ed2266f83ae38c4017
000000-79a94496-4b8d-4e87-bd8d-df0a86c91000,o06ig9fjeavd,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T23:37:30.363227740Z,api,taller3-pcuneo,us-central1,cloud_function,api 22802457 about POST,2021-10-10T23:37:27.484Z,projects/taller3-pcuneo/traces/fbfd1ca59d2a7fe835cb1203b6485c43
000000-368997cd-23ef-4866-9836-ff8b02b87aeb,o06itrmiruz6,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T23:37:30.363227740Z,api,taller3-pcuneo,us-central1,cloud_function,api 13084159 about GET,2021-10-10T23:37:27.374Z,projects/taller3-pcuneo/traces/36ee23602b86750644ea575bce972f93
000000-27b81158-8302-4c1e-8ef8-035f18e8866c,o06izigvaji7,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T23:37:30.363227740Z,api,taller3-pcuneo,us-central1,cloud_function,api 22990003 jobs POST,2021-10-10T23:37:27.288Z,projects/taller3-pcuneo/traces/dca648acb598d9130d9496406d06b9cd
000000-b663de4d-8163-450c-886c-e40f1ff666bd,o06is8dfhhuk,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T23:37:30.363227740Z,api,taller3-pcuneo,us-central1,cloud_function,api 300402584 home GET,2021-10-10T23:37:27.161Z,projects/taller3-pcuneo/traces/8f1beca98610fe472fcd62f11c3e05e1
000000-77306985-2b03-4628-ba01-8dad6eac0d0a,mc47mb5emeb2,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T23:37:35.046751404Z,api,taller3-pcuneo,us-central1,cloud_function,api 24766712 home POST,2021-10-10T23:37:26.890Z,projects/taller3-pcuneo/traces/9e7f91ec7683d014fb55c3275d93d231
000000-8808da2e-d41c-4007-b27a-412dc8e4ca1a,mc47llf3jiwp,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T23:37:35.046751404Z,api,taller3-pcuneo,us-central1,cloud_function,api 97800115 offices POST,2021-10-10T23:37:26.858Z,projects/taller3-pcuneo/traces/925e224cd0246b6dc0e5aa53d6cdd452
000000-7db73da3-a8f6-4ca4-a1f6-1f95a3ac41c1,o06it4nc7gfq,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T23:37:30.363227740Z,api,taller3-pcuneo,us-central1,cloud_function,api 106111835 jobs POST,2021-10-10T23:37:26.787Z,projects/taller3-pcuneo/traces/4d04a063efa8d6c5efd15d375a6a66c9
000000-30e7ec09-50cb-4ded-9d3b-ca7837768f26,mc4739mhazrb,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T23:37:35.046751404Z,api,taller3-pcuneo,us-central1,cloud_function,api 60941968 jobs POST,2021-10-10T23:37:26.728Z,projects/taller3-pcuneo/traces/4d5cba97a74e410bdde39c7100b2da49
000000-c76d3d20-d307-4c63-ac4a-edbc8f0080cb,o06ib89p1u6r,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T23:37:30.363227740Z,api,taller3-pcuneo,us-central1,cloud_function,api 85355328 home POST,2021-10-10T23:37:26.672Z,projects/taller3-pcuneo/traces/a68b135c0bef15db5b2f22d2a5e17052
